,Manufaturer,Sales,Year,Quarter,Index,Ratio
5630,    Tofas Turk Otomobil Fabrikasi AS,,2012,Q3,0.511527527,0.511527527
5631,    Toyota Motor Corp,,2012,Q3,3.230582915,3.230582915
5632,    Volkswagen AG,,2012,Q3,63.2292873,63.2292873
5633,    AUDI AG,,2012,Q2,,
5634,    Avtovaz PJSC,,2012,Q2,,
5635,    Bayerische Motoren Werke AG,,2012,Q2,9.440189862,9.440189862
5636,    Brilliance China Automotive Holdings Ltd,,2012,Q2,,
5637,    BYD Co Ltd,,2012,Q2,0.049817478,0.049817478
5638,    Chongqing Changan Automobile Co Ltd,,2012,Q2,0.015709077,0.015709077
5639,    Daihatsu Motor Co Ltd,,2012,Q2,2.391303399,2.391303399
5640,    Daimler AG,,2012,Q2,7.472877058,7.472877058
5641,    Dongfeng Motor Group Co Ltd,,2012,Q2,,
5642,    DRB-Hicom Bhd,,2012,Q2,,
5643,    FAW CAR Co Ltd,,2012,Q2,-0.059416009,-0.059416009
5644,    Fiat Chrysler Automobiles NV,,2012,Q2,,
5645,    Ford Motor Co,,2012,Q2,1.344361,1.344361
5646,    Ford Otomotiv Sanayi AS,,2012,Q2,1.055892921,1.055892921
5647,    GAZ PJSC,,2012,Q2,,
5648,    Geely Automobile Holdings Ltd,,2012,Q2,,
5649,    General Motors Co,,2012,Q2,3.444527,3.444527
5650,    Great Wall Motor Co Ltd,,2012,Q2,,
5651,    Guangzhou Automobile Group Co Ltd,,2012,Q2,0.091366537,0.091366537
5652,    Honda Motor Co Ltd,,2012,Q2,2.28365687,2.28365687
5653,    Hyundai Motor Co,,2012,Q2,27.72878176,27.72878176
5654,    Kia Motors Corp,,2012,Q2,8.014476822,8.014476822
5655,    Mazda Motor Corp,,2012,Q2,-2.863128433,-2.863128433
5656,    Mitsubishi Motors Corp,,2012,Q2,0.56574982,0.56574982
5657,    Nissan Motor Co Ltd,,2012,Q2,0.975571375,0.975571375
5658,    Peugeot SA,,2012,Q2,,
5659,    Renault SA,,2012,Q2,,
5660,    SAIC Motor Corp Ltd,,2012,Q2,0.363346257,0.363346257
5661,    Sanyang Motor Co Ltd,,2012,Q2,0.024456569,0.024456569
5662,    Sollers PJSC,,2012,Q2,,
5663,    Ssangyong Motor Co,,2012,Q2,,
5664,    Subaru Corp,,2012,Q2,0.476529146,0.476529146
5665,    Suzuki Motor Corp,,2012,Q2,1.567992688,1.567992688
5666,    Tata Motors Ltd,,2012,Q2,0.849923675,0.849923675
5667,    Tesla Inc,,2012,Q2,-3.27,-3.27
5668,    Tianjin Faw Xiali Automobile Co Ltd,,2012,Q2,0.016260789,0.016260789
5669,    Tofas Turk Otomobil Fabrikasi AS,,2012,Q2,0.552051695,0.552051695
5670,    Toyota Motor Corp,,2012,Q2,2.517623957,2.517623957
5671,    Volkswagen AG,,2012,Q2,53.05355771,53.05355771
5672,    AUDI AG,,2012,Q1,,
5673,    Avtovaz PJSC,,2012,Q1,,
5674,    Bayerische Motoren Werke AG,,2012,Q1,10.76201991,10.76201991
5675,    Brilliance China Automotive Holdings Ltd,,2012,Q1,,
5676,    BYD Co Ltd,,2012,Q1,,
5677,    Chongqing Changan Automobile Co Ltd,,2012,Q1,0.012010304,0.012010304
5678,    Daihatsu Motor Co Ltd,,2012,Q1,2.008159538,2.008159538
5679,    Daimler AG,,2012,Q1,7.800613808,7.800613808
5680,    Dongfeng Motor Group Co Ltd,,2012,Q1,,
5681,    DRB-Hicom Bhd,,2012,Q1,,
5682,    FAW CAR Co Ltd,,2012,Q1,-0.013551017,-0.013551017
5683,    Fiat Chrysler Automobiles NV,,2012,Q1,,
5684,    Ford Motor Co,,2012,Q1,1.622639,1.622639
5685,    Ford Otomotiv Sanayi AS,,2012,Q1,1.12917731,1.12917731
5686,    GAZ PJSC,,2012,Q1,,
5687,    Geely Automobile Holdings Ltd,,2012,Q1,,
5688,    General Motors Co,,2012,Q1,3.963449,3.963449
5689,    Great Wall Motor Co Ltd,,2012,Q1,,
5690,    Guangzhou Automobile Group Co Ltd,,2012,Q1,0.067864207,0.067864207
5691,    Honda Motor Co Ltd,,2012,Q1,1.542664041,1.542664041
5692,    Hyundai Motor Co,,2012,Q1,26.8976225,26.8976225
5693,    Kia Motors Corp,,2012,Q1,8.178787711,8.178787711
5694,    Mazda Motor Corp,,2012,Q1,-3.546434196,-3.546434196
5695,    Mitsubishi Motors Corp,,2012,Q1,0.462465836,0.462465836
5696,    Nissan Motor Co Ltd,,2012,Q1,1.03910279,1.03910279
5697,    Peugeot SA,,2012,Q1,,
5698,    Renault SA,,2012,Q1,,
5699,    SAIC Motor Corp Ltd,,2012,Q1,0.374171155,0.374171155
5700,    Sanyang Motor Co Ltd,,2012,Q1,0.036492687,0.036492687
5701,    Sollers PJSC,,2012,Q1,,
5702,    Ssangyong Motor Co,,2012,Q1,,
5703,    Subaru Corp,,2012,Q1,0.473834203,0.473834203
5704,    Suzuki Motor Corp,,2012,Q1,1.358115473,1.358115473
5705,    Tata Motors Ltd,,2012,Q1,0.870548268,0.870548268
5706,    Tesla Inc,,2012,Q1,-2.87,-2.87
5707,    Tianjin Faw Xiali Automobile Co Ltd,,2012,Q1,0.011189206,0.011189206
5708,    Tofas Turk Otomobil Fabrikasi AS,,2012,Q1,0.577835245,0.577835245
5709,    Toyota Motor Corp,,2012,Q1,1.350876511,1.350876511
5710,    Volkswagen AG,,2012,Q1,51.6477314,51.6477314
5711,    AUDI AG,,2011,Q4,,
5712,    Avtovaz PJSC,,2011,Q4,,
5713,    Bayerische Motoren Werke AG,,2011,Q4,10.42909199,10.42909199
5714,    Brilliance China Automotive Holdings Ltd,,2011,Q4,,
5715,    BYD Co Ltd,,2011,Q4,,
5716,    Chongqing Changan Automobile Co Ltd,,2011,Q4,0.030136577,0.030136577
5717,    Daihatsu Motor Co Ltd,,2011,Q4,1.589221794,1.589221794
5718,    Daimler AG,,2011,Q4,7.552067533,7.552067533
5719,    Dongfeng Motor Group Co Ltd,,2011,Q4,,
5720,    DRB-Hicom Bhd,,2011,Q4,,
5721,    FAW CAR Co Ltd,,2011,Q4,0.023827414,0.023827414
5722,    Fiat Chrysler Automobiles NV,,2011,Q4,,
5723,    Ford Motor Co,,2011,Q4,1.863885,1.863885
5724,    Ford Otomotiv Sanayi AS,,2011,Q4,1.178740752,1.178740752
5725,    GAZ PJSC,,2011,Q4,,
5726,    Geely Automobile Holdings Ltd,,2011,Q4,,
5727,    General Motors Co,,2011,Q4,4.309216,4.309216
5728,    Great Wall Motor Co Ltd,,2011,Q4,,
5729,    Guangzhou Automobile Group Co Ltd,,2011,Q4,0.064625907,0.064625907
5730,    Honda Motor Co Ltd,,2011,Q4,1.396915495,1.396915495
5731,    Hyundai Motor Co,,2011,Q4,25.45760562,25.45760562
5732,    Kia Motors Corp,,2011,Q4,7.706205837,7.706205837
5733,    Mazda Motor Corp,,2011,Q4,-5.908499371,-5.908499371
5734,    Mitsubishi Motors Corp,,2011,Q4,0.31403851,0.31403851
5735,    Nissan Motor Co Ltd,,2011,Q4,1.042627974,1.042627974
5736,    Peugeot SA,,2011,Q4,,
5737,    Renault SA,,2011,Q4,,
5738,    SAIC Motor Corp Ltd,,2011,Q4,0.38123305,0.38123305
5739,    Sanyang Motor Co Ltd,,2011,Q4,0.043513492,0.043513492
5740,    Sollers PJSC,,2011,Q4,,
5741,    Ssangyong Motor Co,,2011,Q4,,
5742,    Subaru Corp,,2011,Q4,0.361287438,0.361287438
5743,    Suzuki Motor Corp,,2011,Q4,1.081151391,1.081151391
5744,    Tata Motors Ltd,,2011,Q4,0.634206768,0.634206768
5745,    Tesla Inc,,2011,Q4,-2.52,-2.52
5746,    Tianjin Faw Xiali Automobile Co Ltd,,2011,Q4,0.010853531,0.010853531
5747,    Tofas Turk Otomobil Fabrikasi AS,,2011,Q4,0.57992321,0.57992321
5748,    Toyota Motor Corp,,2011,Q4,0.851753128,0.851753128
5749,    Volkswagen AG,,2011,Q4,47.60729974,47.60729974
5750,    AUDI AG,,2011,Q3,,
5751,    Avtovaz PJSC,,2011,Q3,,
5752,    Bayerische Motoren Werke AG,,2011,Q3,11.35342063,11.35342063
5753,    Brilliance China Automotive Holdings Ltd,,2011,Q3,,
5754,    BYD Co Ltd,,2011,Q3,,
5755,    Chongqing Changan Automobile Co Ltd,,2011,Q3,0.03979668,0.03979668
5756,    Daihatsu Motor Co Ltd,,2011,Q3,1.480240565,1.480240565
5757,    Daimler AG,,2011,Q3,6.833368633,6.833368633
5758,    Dongfeng Motor Group Co Ltd,,2011,Q3,,
5759,    DRB-Hicom Bhd,,2011,Q3,,
5760,    FAW CAR Co Ltd,,2011,Q3,0.076202168,0.076202168
5761,    Fiat Chrysler Automobiles NV,,2011,Q3,,
5762,    Ford Motor Co,,2011,Q3,2.021278,2.021278
5763,    Ford Otomotiv Sanayi AS,,2011,Q3,1.320191905,1.320191905
5764,    GAZ PJSC,,2011,Q3,,
5765,    Geely Automobile Holdings Ltd,,2011,Q3,,
5766,    General Motors Co,,2011,Q3,4.33327,4.33327
5767,    Great Wall Motor Co Ltd,,2011,Q3,,
5768,    Guangzhou Automobile Group Co Ltd,,2011,Q3,0.036684089,0.036684089
5769,    Honda Motor Co Ltd,,2011,Q3,1.572949965,1.572949965
5770,    Hyundai Motor Co,,2011,Q3,23.77687679,23.77687679
5771,    Kia Motors Corp,,2011,Q3,7.893863491,7.893863491
5772,    Mazda Motor Corp,,2011,Q3,-3.391092737,-3.391092737
5773,    Mitsubishi Motors Corp,,2011,Q3,0.324157453,0.324157453
5774,    Nissan Motor Co Ltd,,2011,Q3,1.010093987,1.010093987
5775,    Peugeot SA,,2011,Q3,,
5776,    Renault SA,,2011,Q3,,
5777,    SAIC Motor Corp Ltd,,2011,Q3,0.39530559,0.39530559
5778,    Sanyang Motor Co Ltd,,2011,Q3,0.047306496,0.047306496
5779,    Sollers PJSC,,2011,Q3,,
5780,    Ssangyong Motor Co,,2011,Q3,,
5781,    Subaru Corp,,2011,Q3,0.504493374,0.504493374
5782,    Suzuki Motor Corp,,2011,Q3,1.151439264,1.151439264
5783,    Tata Motors Ltd,,2011,Q3,0.590027503,0.590027503
5784,    Tesla Inc,,2011,Q3,-2.28,-2.28
5785,    Tianjin Faw Xiali Automobile Co Ltd,,2011,Q3,0.011559347,0.011559347
5786,    Tofas Turk Otomobil Fabrikasi AS,,2011,Q3,0.583546504,0.583546504
5787,    Toyota Motor Corp,,2011,Q3,0.892223368,0.892223368
5788,    Volkswagen AG,,2011,Q3,51.70357935,51.70357935
5789,    AUDI AG,,2011,Q2,,
5790,    Avtovaz PJSC,,2011,Q2,,
5791,    Bayerische Motoren Werke AG,,2011,Q2,10.61512113,10.61512113
5792,    Brilliance China Automotive Holdings Ltd,,2011,Q2,,
5793,    BYD Co Ltd,,2011,Q2,,
5794,    Chongqing Changan Automobile Co Ltd,,2011,Q2,0.056432416,0.056432416
5795,    Daihatsu Motor Co Ltd,,2011,Q2,1.295068186,1.295068186
5796,    Daimler AG,,2011,Q2,6.520078914,6.520078914
5797,    Dongfeng Motor Group Co Ltd,,2011,Q2,,
5798,    DRB-Hicom Bhd,,2011,Q2,,
5799,    FAW CAR Co Ltd,,2011,Q2,0.122009299,0.122009299
5800,    Fiat Chrysler Automobiles NV,,2011,Q2,,
5801,    Ford Motor Co,,2011,Q2,2.033748,2.033748
5802,    Ford Otomotiv Sanayi AS,,2011,Q2,1.248316409,1.248316409
5803,    GAZ PJSC,,2011,Q2,,
5804,    Geely Automobile Holdings Ltd,,2011,Q2,,
5805,    General Motors Co,,2011,Q2,4.552569,4.552569
5806,    Great Wall Motor Co Ltd,,2011,Q2,,
5807,    Guangzhou Automobile Group Co Ltd,,2011,Q2,0.04251355,0.04251355
5808,    Honda Motor Co Ltd,,2011,Q2,2.037895561,2.037895561
5809,    Hyundai Motor Co,,2011,Q2,22.18914307,22.18914307
5810,    Kia Motors Corp,,2011,Q2,7.91848914,7.91848914
5811,    Mazda Motor Corp,,2011,Q2,-2.564313507,-2.564313507
5812,    Mitsubishi Motors Corp,,2011,Q2,0.337114645,0.337114645
5813,    Nissan Motor Co Ltd,,2011,Q2,0.989802567,0.989802567
5814,    Peugeot SA,,2011,Q2,,
5815,    Renault SA,,2011,Q2,,
5816,    SAIC Motor Corp Ltd,,2011,Q2,0.366114682,0.366114682
5817,    Sanyang Motor Co Ltd,,2011,Q2,0.043423768,0.043423768
5818,    Sollers PJSC,,2011,Q2,,
5819,    Ssangyong Motor Co,,2011,Q2,,
5820,    Subaru Corp,,2011,Q2,0.81474254,0.81474254
5821,    Suzuki Motor Corp,,2011,Q2,0.939817731,0.939817731
5822,    Tata Motors Ltd,,2011,Q2,0.620571951,0.620571951
5823,    Tesla Inc,,2011,Q2,-2.03,-2.03
5824,    Tianjin Faw Xiali Automobile Co Ltd,,2011,Q2,0.024242689,0.024242689
5825,    Tofas Turk Otomobil Fabrikasi AS,,2011,Q2,0.531296225,0.531296225
5826,    Toyota Motor Corp,,2011,Q2,0.944873469,0.944873469
5827,    Volkswagen AG,,2011,Q2,36.10182639,36.10182639
5828,    AUDI AG,,2011,Q1,,
5829,    Avtovaz PJSC,,2011,Q1,,
5830,    Bayerische Motoren Werke AG,,2011,Q1,8.401001828,8.401001828
5831,    Brilliance China Automotive Holdings Ltd,,2011,Q1,,
5832,    BYD Co Ltd,,2011,Q1,,
5833,    Chongqing Changan Automobile Co Ltd,,2011,Q1,0.066053488,0.066053488
5834,    Daihatsu Motor Co Ltd,,2011,Q1,1.595475099,1.595475099
5835,    Daimler AG,,2011,Q1,5.969888167,5.969888167
5836,    Dongfeng Motor Group Co Ltd,,2011,Q1,,
5837,    DRB-Hicom Bhd,,2011,Q1,,
5838,    FAW CAR Co Ltd,,2011,Q1,0.140984174,0.140984174
5839,    Fiat Chrysler Automobiles NV,,2011,Q1,,
5840,    Ford Motor Co,,2011,Q1,2.065752,2.065752
5841,    Ford Otomotiv Sanayi AS,,2011,Q1,1.134029662,1.134029662
5842,    GAZ PJSC,,2011,Q1,,
5843,    Geely Automobile Holdings Ltd,,2011,Q1,,
5844,    General Motors Co,,2011,Q1,3.895292,3.895292
5845,    Great Wall Motor Co Ltd,,2011,Q1,,
5846,    Guangzhou Automobile Group Co Ltd,,2011,Q1,0.075293252,0.075293252
5847,    Honda Motor Co Ltd,,2011,Q1,3.531646332,3.531646332
5848,    Hyundai Motor Co,,2011,Q1,20.18184422,20.18184422
5849,    Kia Motors Corp,,2011,Q1,6.790876412,6.790876412
5850,    Mazda Motor Corp,,2011,Q1,-1.744285348,-1.744285348
5851,    Mitsubishi Motors Corp,,2011,Q1,0.070713033,0.070713033
5852,    Nissan Motor Co Ltd,,2011,Q1,0.9931229,0.9931229
5853,    Peugeot SA,,2011,Q1,,
5854,    Renault SA,,2011,Q1,,
5855,    SAIC Motor Corp Ltd,,2011,Q1,0.331101948,0.331101948
5856,    Sanyang Motor Co Ltd,,2011,Q1,0.032063913,0.032063913
